    47 5.778E+03 9.469E-01  (  22)   2.348E-02   1.317E-03  < 16248- 1|  23> [   0 -   0]
    47 5.797E+03 9.395E-01  (  22)   8.867E-03   4.017E-05  < 13505- 1|  22> [   0 -   0]
    47 5.823E+03 4.109E-01  (  19)   4.673E-03   1.141E-04  < 16248- 1|  22> [   0 -   0]
    47 5.840E+03 1.240E+00  (  23)   3.302E-03   5.041E-04  < 16248- 1|  23> [   0 -   0]
    48 5.861E+03 4.118E+00  (  29)   8.417E-02   1.295E-02  < 16248- 1|  17> [   0 -   0]
    48 5.897E+03 6.244E-01  (  20)   2.329E-02   7.437E-04  < 13505- 1|  22> [   0 -   0]
    48 5.916E+03 1.670E+00  (  25)   8.968E-03   3.004E-04  < 13505- 1|  23> [   0 -   0]
    48 5.946E+03 5.620E-01  (  20)   7.382E-03   5.577E-04  < 16248- 1|  22> [   0 -   0]
    48 5.964E+03 3.093E+00  (  27)   6.155E-03   1.049E-03  < 16248- 1|  23> [   0 -   0]
    49 5.989E+03 4.268E+00  (  29)   8.860E-02   9.330E-03  < 16248- 1|  16> [   0 -   0]
    49 6.017E+03 1.757E+00  (  25)   2.412E-02   6.326E-04  < 13505- 1|  23> [   0 -   0]
    49 6.041E+03 6.751E-01  (  21)   1.118E-02   6.767E-04  < 13505- 1|  22> [   0 -   0]
    49 6.062E+03 3.516E+00  (  28)   6.847E-03   1.157E-03  < 16248- 1|  23> [   0 -   0]
    49 6.091E+03 7.065E-01  (  21)   7.396E-03   8.996E-04  < 13505- 1|  24> [   0 -   0]
    50 6.110E+03 1.030E+01  (  33)   9.222E-02   1.136E-02  < 13505- 1|  23> [   0 -   0]
    50 6.138E+03 1.417E+00  (  24)   2.882E-02   1.051E-03  < 13505- 1|  23> [   0 -   0]
    50 6.159E+03 2.899E+00  (  27)   1.288E-02   7.133E-04  < 16248- 1|  22> [   0 -   0]
    50 6.188E+03 8.768E-01  (  22)   7.831E-03   6.655E-04  < 13505- 1|  22> [   0 -   0]
    50 6.211E+03 1.137E+00  (  23)   4.613E-03   3.017E-04  < 13505- 1|  23> [   0 -   0]
    51 6.235E+03 4.006E+00  (  28)   9.566E-02   8.410E-03  < 13505- 1|  19> [   0 -   0]
    51 6.267E+03 4.726E-01  (  19)   2.526E-02   4.367E-04  < 13505- 1|  19> [   0 -   0]
    51 6.296E+03 4.412E-01  (  19)   9.883E-03   2.662E-04  < 13505- 1|  23> [   0 -   0]
    51 6.312E+03 1.647E+00  (  25)   4.780E-03   3.575E-04  < 13505- 1|  23> [   0 -   0]
    51 6.336E+03 6.980E-01  (  21)   7.035E-03   4.848E-04  < 16248- 1|  21> [   0 -   0]
    52 6.355E+03 6.507E+00  (  31)   1.013E-01   1.074E-02  < 13505- 1|  23> [   0 -   0]
    52 6.385E+03 9.064E-01  (  22)   3.074E-02   1.615E-03  < 13505- 1|  23> [   0 -   0]
    52 6.404E+03 2.975E+00  (  27)   1.240E-02   2.568E-04  < 13505- 1|  22> [   0 -   0]
    52 6.425E+03 7.483E-01  (  21)   8.727E-03   4.038E-04  < 13505- 1|  22> [   0 -   0]
    52 6.440E+03 2.811E+00  (  27)   6.977E-03   8.517E-04  < 16248- 1|  23> [   0 -   0]
